,BMS-536924,GSK269962A,Doxorubicin,Etoposide,Gemcitabine,Mitomycin-C,Vinorelbine ,NSC-87877,Bicalutamide,QS11,CP466722,Midostaurin,CHIR-99021,Ponatinib,AZD6482,JNK-9L,PF-562271,HG6-64-1,JQ1,JQ12,DMOG,FTI-277,OSU-03012,Shikonin,AKT inhibitor VIII,Embelin,FH535,PAC-1,IPA-3,GSK650394,BAY-61-3606,5-Fluorouracil,Thapsigargin,Obatoclax Mesylate,BMS-754807,Linsitinib,Bexarotene,LFM-A13,GW-2580,Luminespib,Phenformin,Bryostatin 1,Pazopanib,Dacinostat,Epothilone B,GSK1904529A,BMS-345541,Tipifarnib,Avagacestat,Ruxolitinib,AS601245,Ispinesib Mesylate,TL-2-105,AT-7519,TAK-715,BX-912,ZSTK474,AS605240,Genentech Cpd 10,GSK1070916,Enzastaurin,GSK429286A,FMK,QL-XII-47,Idelalisib,UNC0638,Cabozantinib,WZ3105,XMD14-99,Quizartinib,CP724714,JW-7-24-1,NPK76-II-72-1,STF-62247,NG-25,TL-1-85,VX-11e,FR-180204,Tubastatin A,Zibotentan,Sepantronium bromide,NSC-207895,VNLG/124,AR-42,CUDC-101,Belinostat,I-BET-762,CAY10603,Linifanib,BIX02189,Alectinib,Pelitinib,Omipalisib,KIN001-236,KIN001-244,WHI-P97,KIN001-260,KIN001-266,Masitinib,Amuvatinib,MPS-1-IN-1,NVP-BHG712,OSI-930,OSI-027,CX-5461,PHA-793887,PI-103,PIK-93,SB52334,TPCA-1,Fedratinib,Foretinib,Y-39983,YM201636,Tivozanib,GSK690693,SNX-2112,QL-XI-92,XMD13-2,QL-X-138,XMD15-27,T0901317,Selisistat,THZ-2-49,KIN001-270,THZ-2-102-1,AICA Ribonucleotide,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Methotrexate,Tretinoin,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Refametinib,CI-1040,Temsirolimus,Olaparib,Veliparib,Bosutinib,Lenalidomide,Axitinib,AZD7762,GW441756,Lestaurtinib,Tanespimycin,VX-702,Motesanib,KU-55933,Elesclomol,Afatinib,Vismodegib,PLX-4720,BX795,NU7441,SL0101,Doramapimod,JNK Inhibitor VIII,Nutlin-3a (-),PD173074,ZM447439,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,SB590885,Selumetinib,CCT007093,EHT-1864,Cetuximab,PF-4708671,Serdemetan,TW 37,CCT-018159,Rucaparib,SB505124,Tamoxifen,PFI-1,IOX2,YK-4-279,(5Z)-7-Oxozeaenol,Piperlongumine,Daporinad,Talazoparib,rTRAIL,UNC1215,SGC0946,ICL1100013,XAV939,Trametinib,Dabrafenib,Temozolomide,Bleomycin (50 uM),SN-38,PFI-3
688001,0.574255,0.744736,0.745734,0.668916,0.752734,0.315517,0.763456,0.979898,0.973485,0.865485,0.89185,0.973593,0.969015,0.981177,0.832152,0.870844,0.942085,0.982003,0.709592,0.789192,0.729598,0.97158,0.818066,0.476792,0.860755,0.854655,0.801131,0.840119,0.96672,0.841996,0.933979,0.866501,0.84666,0.385242,0.775108,0.895103,0.981778,0.972417,0.971194,0.677117,0.12359,0.977434,0.953165,0.240532,0.764907,0.982129,0.808855,0.940509,0.83985,0.916203,0.959898,0.84452,0.740484,0.432729,0.842853,0.675093,0.842859,0.942293,0.932337,0.786029,0.941363,0.829499,0.978859,0.815906,0.971192,0.476452,0.964893,0.646448,0.929684,0.95915,0.919171,0.936014,0.601365,0.973656,0.921175,0.94737,0.942061,0.971776,0.854413,0.975699,0.044821,0.805093,0.966138,0.336536,0.490942,0.23599,0.905492,0.4576,0.886792,0.943707,0.911022,0.898718,0.688252,0.928346,0.881016,0.972057,0.958485,0.865294,0.870466,0.702391,0.907753,0.90653,0.908795,0.751026,0.783334,0.792317,NA,0.820074,0.823914,0.90269,0.831738,0.745291,0.895008,0.863897,0.974323,0.942866,0.631193,0.915711,0.881637,0.973381,0.940679,0.974605,0.979462,0.982132,0.982132,0.601399,0.650285,0.529558,0.72198,0.385668,0.865428,0.794827,0.889382,0.97871,0.511645,0.496523,0.955522,0.526424,0.67668,0.802703,0.772511,0.98128,0.887007,0.962732,0.888224,0.580434,0.974552,0.445732,0.981748,0.978866,0.980798,0.945762,0.468713,0.951455,0.976732,0.859399,0.808634,0.969103,0.968141,0.978869,0.977231,0.977353,0.963828,0.796988,0.945388,0.695146,0.304971,0.791663,0.419144,0.731289,0.773983,NA,0.539378,0.972734,0.868422,0.97792,0.846817,0.60988,0.574024,0.892992,0.922004,0.90474,0.964518,0.733696,0.979471,0.728188,0.507985,0.689866,0.107505,0.255112,0.809608,0.972367,0.978639,0.746789,0.943088,0.306699,0.570521,0.958589,0.938098,0.267397,0.979243
910937,0.94692,0.846452,0.489439,0.555067,0.470738,0.070981,0.745759,0.990713,0.970681,0.895894,0.781964,0.959136,0.990262,0.990111,0.956162,0.723947,0.962462,0.986114,0.800089,0.86184,0.834376,0.989376,0.913594,0.967679,0.864838,0.935549,0.937236,0.97698,0.991021,0.898434,0.830949,0.936118,0.532744,0.425098,0.929421,0.986113,0.972286,0.965626,0.920348,0.822758,0.742814,0.990444,0.958234,0.477307,0.762294,0.973672,0.896864,0.776326,0.981417,0.98066,0.976095,0.776081,0.916737,0.446121,0.942425,0.657095,0.728253,0.974615,0.935466,0.856889,0.987619,0.944128,0.989786,0.773234,0.835065,0.568085,0.884998,0.637707,0.97208,0.922363,0.979756,0.38609,0.80042,0.970569,0.880144,0.959574,0.990732,0.979138,0.826814,0.987777,0.262084,0.941021,0.991013,0.296854,0.379068,0.410143,0.755327,0.363103,0.987652,0.933077,0.972483,0.99428,0.493514,0.987082,0.912075,0.939917,0.906871,0.965662,0.797883,0.789667,0.969137,0.970741,0.954568,0.088608,0.87863,0.398743,0.165158,0.587933,NA,0.883374,0.723309,0.60473,0.991021,0.925622,0.98934,0.832334,0.714317,0.985335,0.886924,0.561227,0.988072,0.978097,0.944036,0.911116,0.9794,0.376843,0.923781,0.862055,0.809781,0.991021,0.958414,0.784981,0.984455,0.984792,0.670609,0.683579,0.990959,0.984692,0.974834,0.976748,0.797061,0.991021,0.990983,0.990426,0.985821,0.913466,0.991018,0.807816,0.98832,0.990995,0.990956,0.987679,0.975382,0.975252,0.990861,0.956888,0.92046,0.991021,0.990975,0.990581,0.973404,0.990852,0.991021,0.950936,0.989701,0.98133,0.990988,0.864334,0.839251,0.813745,0.995723,0.990946,0.989674,0.987412,0.951484,0.990262,0.960331,0.978712,0.902479,0.961877,0.990221,0.971808,0.986139,0.919474,0.990262,0.864264,0.849077,0.925616,0.13091,0.535635,0.982948,0.974627,0.989373,0.958073,0.982571,0.973637,0.968675,0.978029,0.721267,0.35608,0.990031
908142,0.731517,0.951005,0.618506,0.698595,0.442836,0.539648,0.728003,0.984235,0.982604,0.946055,0.685863,0.961008,0.958862,0.655013,0.815715,0.549925,0.937137,0.621482,0.781589,0.858499,0.251983,0.979907,0.797277,0.330096,0.748561,0.926437,0.743594,0.947919,0.761559,0.969216,0.639835,0.740604,0.557449,0.226664,0.973445,0.983508,0.986306,0.976772,0.986299,0.717569,0.548982,0.980652,0.934858,0.370989,0.796025,0.985833,0.873119,0.849769,0.98108,0.915484,0.902033,0.718147,0.975551,0.303053,0.900692,0.726821,0.250586,0.731662,0.810261,0.892038,0.793894,0.930053,0.941928,0.747863,0.669704,0.615226,0.831736,0.492057,0.986058,0.985764,0.984683,0.529633,0.669347,0.942418,0.351732,0.495657,0.90777,0.88613,0.757459,0.972951,0.024273,0.785489,0.986306,0.313111,0.293331,0.181008,0.474309,0.322223,0.985808,0.797988,0.918937,0.758094,0.285436,0.91908,0.62484,0.927524,0.858202,0.873527,0.825494,0.982301,0.878905,0.484297,0.965859,0.212588,0.872775,0.356987,0.162191,0.226412,0.926732,0.418473,0.719021,0.697539,0.867924,0.670336,0.973162,0.780601,0.318062,0.745167,0.791144,0.448227,0.975414,0.985449,0.978765,0.491767,0.954134,0.030989,NA,0.484484,0.867861,0.398518,0.762606,0.842041,0.986292,0.963251,0.865711,0.727667,0.928112,0.972752,0.927084,0.349025,0.961325,0.965593,0.783063,0.934452,0.977424,0.364336,0.982022,0.531724,0.886867,0.96861,0.923015,0.870692,0.512497,0.960816,0.986306,0.943471,0.890777,0.925411,0.953794,0.908551,0.963581,0.977043,0.98153,0.953605,0.95324,0.806193,0.828763,0.737504,0.495048,0.83635,0.952875,0.952875,0.961302,0.980441,0.918271,0.960313,0.953441,0.702484,0.412773,0.896513,0.97954,0.943813,0.982586,0.737599,0.980464,0.552386,0.482434,0.636086,0.981217,0.902529,0.984715,0.984715,0.984715,NA,0.983369,0.916002,0.772203,0.977127,0.752425,0.586389,0.979495
753581,0.887947,0.986746,0.667059,0.946716,0.812319,0.347771,0.822482,0.989895,0.988906,0.966527,0.954849,0.983652,0.910737,0.98207,0.973021,0.627559,0.882323,NA,0.855357,0.952793,0.661592,0.961798,0.879565,0.611125,0.980183,0.823161,0.508376,0.986516,0.948074,0.98851,0.92413,0.964316,0.475846,0.137536,0.862373,0.934471,0.973202,0.987339,0.989471,0.866674,0.86286,0.976069,0.895985,0.537436,0.817375,0.986747,0.98282,0.727404,0.982401,0.988442,0.894155,0.967695,0.984222,0.879002,0.968804,0.980867,0.956195,0.871996,0.990073,0.993632,0.989214,0.988573,0.988399,0.974433,0.980989,0.758393,0.967784,0.890011,0.989833,0.986064,0.978219,0.98104,0.947651,0.982083,0.92353,0.915939,0.922528,0.980074,0.975169,0.988919,0.026578,0.898307,0.990082,0.56897,0.511074,0.423182,0.986751,0.584754,0.989725,0.982009,0.987853,0.991207,0.972639,0.983303,0.885192,0.96236,0.965454,0.869759,0.979016,0.94481,0.950606,0.955734,0.979159,0.957721,0.989093,0.987631,0.970034,0.877201,0.970753,0.961769,0.988874,0.819635,0.988115,0.886348,0.99008,0.990012,0.9678,0.989686,0.989986,0.967983,0.989792,0.98306,0.985491,0.990075,0.975165,0.32219,0.978956,0.882169,0.900265,0.870601,0.87816,0.990082,0.990082,0.990082,0.980698,0.806254,0.990082,0.691071,0.840839,0.952238,0.982312,0.990063,0.990082,0.989703,0.972729,0.987686,0.940472,0.90733,0.93707,0.990082,0.956703,0.990082,0.528478,0.987138,0.990082,0.989134,0.990082,0.990082,0.990082,0.967522,0.988709,0.921672,0.99008,0.990076,0.972549,0.923658,0.973388,0.983745,0.933949,0.919549,0.65147,0.990082,0.747364,0.990082,0.990082,0.985789,0.990082,0.989663,0.744022,0.990082,0.990082,0.989134,0.989134,0.883532,0.976675,0.890649,0.682286,0.837299,0.904726,0.960593,0.90652,0.989134,0.989091,0.918381,0.988801,0.443445,0.989134,0.989134,0.881995,0.945824,0.989134
908123,0.914146,0.928237,0.531213,0.583651,0.278052,0.330713,0.523022,0.987413,0.986346,0.977232,0.744739,0.823261,0.986905,0.978461,0.722372,0.642706,0.874197,0.944542,0.700163,0.957409,0.89967,0.98203,0.844379,0.497197,0.872178,0.840883,0.436902,0.98712,0.986921,0.906514,0.986997,0.836365,0.161594,0.489214,0.809242,0.987218,0.966853,0.981032,0.966207,0.667508,0.28385,0.871238,0.954325,0.664011,0.496643,0.942769,0.895132,0.803246,0.965721,0.975202,0.921578,0.501129,0.98233,0.625275,0.894591,0.585586,0.623647,0.874409,0.70416,0.204002,0.940747,0.981294,0.982781,0.780483,0.859507,0.719833,0.97579,0.655538,0.968555,0.979112,0.955828,0.775164,0.86518,0.968004,0.944254,0.946367,0.963307,0.985383,0.98014,0.985277,0.03185,0.858869,0.979081,0.816934,0.715206,0.766757,0.964749,0.683165,0.987798,0.95643,0.901827,0.674434,0.666271,0.974452,0.829167,0.912006,0.973225,0.87033,0.885241,0.506352,0.903065,0.977842,0.91392,0.387169,0.905168,0.575922,0.660007,0.849057,0.718025,0.87616,0.930825,0.763654,0.971744,0.93378,0.987683,0.843816,0.495836,0.951675,0.870611,0.568457,0.979407,0.970738,0.969448,0.634128,0.961237,0.038918,0.890118,0.65012,0.834862,0.805941,0.797963,0.987121,0.98268,0.898055,0.919601,0.785157,0.977458,0.884845,0.794114,0.840996,0.887048,0.988152,0.942427,0.988152,0.888753,0.777399,0.930103,0.715119,0.977936,0.988152,0.969623,0.921892,0.184008,0.843075,0.981854,0.986911,0.75314,0.965895,0.977018,0.892601,0.960815,0.987849,0.983846,0.903767,0.791463,0.865362,0.985807,0.771081,0.875723,0.910357,0.743145,0.975202,0.962366,0.964696,0.910447,0.779422,0.9724,0.913196,0.337656,0.946254,0.987425,0.986911,0.986911,0.926674,0.986907,0.749638,0.611195,0.713886,NA,NA,0.954558,0.985037,0.978221,0.763062,0.977788,0.890815,0.977402,0.984011,0.53769,0.511374,0.973874
1331037,0.795545,0.935644,0.608031,0.586337,0.343537,0.467866,0.435743,0.995314,0.989351,0.863502,0.494469,0.884543,0.899885,0.393898,0.236946,0.5118,0.901124,0.478192,0.592942,0.503839,0.123123,0.995318,0.641849,0.557565,0.348408,0.928418,0.786848,0.993096,0.985512,0.88226,0.511789,0.736317,0.200189,0.169484,0.981358,0.988793,0.937704,0.984221,0.995314,0.56643,0.375119,0.995314,0.881436,0.145994,0.510423,0.995314,0.627391,0.318007,0.972714,0.981612,0.950326,0.521203,0.894384,0.140724,0.87548,0.448795,0.013343,0.822589,0.680211,0.842569,0.560659,0.926061,0.963244,0.408667,0.017233,0.650395,0.8777,0.446259,0.944436,0.968166,0.974376,0.302824,0.67562,0.901531,0.495942,0.644393,0.97615,0.981576,0.827025,0.994417,0.007774,0.902582,0.973975,0.243717,0.174555,0.057499,0.510118,0.199326,0.995314,0.884434,0.986234,0.574054,0.049971,0.944121,0.684196,0.984195,0.764543,0.904937,0.904807,0.899643,0.868298,0.666464,0.881421,0.061722,0.952095,0.187263,0.016551,0.187685,0.983735,0.540093,0.677512,0.538894,0.876024,0.706212,0.994923,0.062699,0.246092,0.872256,0.833169,0.269218,0.927262,0.958043,0.995314,0.558224,0.912238,0.243905,0.826716,0.302487,0.96479,0.802216,0.742748,0.631981,0.96344,0.995314,0.704862,0.552751,0.982099,0.975538,0.844474,0.29649,0.994985,0.995314,0.914408,0.995314,0.952916,0.247232,0.993368,0.492667,0.994384,0.995314,0.995314,0.890295,0.628636,0.984059,0.969917,0.976213,0.751112,0.879103,0.951742,0.995314,0.995314,0.990045,0.994479,0.940076,0.86775,0.385968,0.414688,0.466987,0.149792,0.362654,0.97635,0.995314,0.995165,0.995317,0.946078,0.993688,0.992545,0.886178,0.372829,0.928357,0.995314,0.992689,0.863695,0.901543,0.995165,0.868067,0.858342,0.855667,0.418083,0.995165,0.993028,0.995136,0.995166,0.162598,0.995166,0.995165,0.944209,0.993428,0.772345,0.651775,0.995041
1298537,0.959348,0.940794,0.561973,0.870239,0.801067,0.452951,0.620224,0.986855,0.984947,0.847855,0.818825,0.897877,0.971047,0.958277,0.936128,0.690157,0.973245,0.955155,0.910424,0.93275,0.783275,0.981564,0.823397,0.567837,0.702675,0.716846,0.6025,0.812798,0.851219,0.870324,0.864953,0.9713,0.580735,0.476703,0.7647,0.80599,0.959842,0.969233,0.987063,0.697416,0.800286,0.96859,0.931156,0.828748,0.600669,0.956446,0.885607,0.710065,0.98375,0.986569,0.771934,0.85063,0.900257,0.473109,0.936776,0.935188,0.811407,0.96207,0.89943,0.966143,0.749181,0.975521,0.986432,0.811323,0.964354,0.812495,0.955096,0.727385,0.985097,0.966521,0.9828,0.873326,0.964447,0.984497,0.928448,0.960978,0.973881,0.983181,0.985333,0.982626,0.18743,0.982429,0.982879,0.912893,0.812554,0.817992,0.966485,0.845947,0.98205,0.986328,0.986313,0.958608,0.84318,0.987079,0.922747,0.982767,0.9854,0.976241,0.965803,0.969763,0.942596,0.948744,0.977539,0.769101,0.982439,0.70857,0.772279,0.91279,0.953562,0.9623,0.933887,0.800452,0.968493,0.874246,0.987318,0.983589,0.91312,0.983346,0.971689,0.89191,0.987442,0.98722,0.987442,0.854818,0.984594,0.541387,0.911862,0.535379,0.902723,0.777767,0.556886,0.950089,0.985495,0.946556,0.980462,0.794469,NA,0.898851,0.871025,0.78641,0.986039,0.987442,0.890036,0.987442,0.954918,0.756943,0.786526,0.781558,0.733577,0.985206,0.972479,0.928897,0.473471,0.926904,0.981523,0.978378,0.873438,0.939496,0.98712,0.959956,0.984103,0.984579,0.982264,NA,0.939087,0.874745,0.987397,0.745786,0.810675,0.777431,0.844099,0.987405,0.944973,0.954916,0.979912,0.900253,0.987028,0.957024,0.725952,0.911744,0.968429,0.967983,0.976766,0.786143,0.975372,0.809521,0.816964,0.848797,0.973467,0.929897,0.96934,0.986039,0.976437,0.92431,0.927768,0.942063,0.983047,0.980949,0.545671,0.868006,0.985748
1297439,0.826396,0.945452,0.766601,0.860342,0.89776,0.588583,0.958451,0.978098,0.985093,0.967129,0.868635,0.985608,0.983466,0.985388,0.984807,0.768511,0.986885,0.982065,0.982543,0.97786,0.638102,0.986885,0.960487,0.651221,0.883034,0.966909,0.964268,0.966689,0.971099,0.981148,0.933477,0.764776,0.888145,0.905866,0.892498,0.904902,0.978061,0.981911,0.96483,0.801805,0.383266,0.983654,0.983585,0.566182,0.963621,0.986144,0.860218,0.952156,0.979142,0.965898,0.954066,0.930677,0.923714,0.633578,0.98529,0.962181,0.905998,0.97682,0.944155,0.948731,0.898751,0.96979,0.971363,0.519947,0.969563,0.602171,0.969632,0.719428,0.98173,0.983294,0.983854,0.768036,0.902674,0.979489,0.958408,0.968426,0.981266,0.979964,0.976558,0.981043,0.28644,0.861173,0.984198,0.61217,0.906409,0.415561,0.924897,0.722068,0.975082,0.970424,0.982293,0.969661,0.845667,0.96778,0.898222,0.981774,0.971908,0.934581,0.852781,0.862932,0.89581,0.965412,0.979207,0.652585,0.500805,0.794152,0.708665,0.887235,0.892941,0.947271,0.852827,0.760859,0.925254,0.914605,0.97803,0.895207,0.618397,0.957884,0.940668,0.499623,0.985848,0.986745,0.986012,0.863118,0.98048,0.541407,0.953078,0.918096,0.91317,0.859163,0.9227,0.980852,0.986885,0.986885,0.56119,0.884355,0.986702,0.977112,0.980872,0.961774,0.983394,0.98662,0.986748,0.98676,0.984604,0.802032,0.893221,0.854507,0.914525,0.986885,0.974849,0.986885,0.660126,0.985348,0.986885,0.985368,0.986885,0.983354,0.986885,0.945134,0.974874,0.985864,0.986735,0.98682,0.977274,0.846277,0.986524,0.973921,0.914082,0.94374,0.951003,0.986783,0.984228,0.986885,0.942354,0.972026,0.957394,0.882859,0.827687,0.985834,0.986885,0.942596,0.979901,0.964537,0.985064,0.957913,0.930516,0.927773,0.973738,0.925462,0.98535,0.985368,0.985361,0.934447,0.985368,0.983993,0.984056,0.985258,0.954628,0.930728,0.982704
924240,0.950123,0.964748,0.928365,0.943568,0.939543,0.449255,0.710184,0.97723,0.941527,0.980227,0.973036,0.98167,0.959597,0.966413,0.441227,0.709689,0.958451,0.857036,0.824601,0.818439,0.787853,0.975177,0.815087,0.54459,0.793034,0.829929,0.624856,0.981611,0.972017,0.91279,0.970967,0.981413,0.686648,0.6236,0.955184,0.978366,0.957649,0.925703,0.954147,0.820487,0.588528,0.971435,0.869477,0.60476,0.817573,0.961198,0.977802,0.699949,0.941577,0.982037,0.876931,0.894869,0.98321,0.926682,0.977684,0.981537,0.89909,0.961639,0.983172,0.987876,0.982206,0.98321,0.98321,0.972438,0.928198,0.895285,0.981335,0.940498,0.981862,0.98321,0.980792,0.885016,0.97438,0.982053,0.980194,0.979426,0.98321,0.982767,0.98187,0.982918,0.285144,0.981618,0.976356,0.930303,0.89261,0.86679,0.983134,0.845966,0.98321,0.983004,0.969279,0.988665,0.897805,0.980708,0.900685,0.980278,0.96989,0.975009,0.98321,0.607661,0.982189,0.978865,0.898808,0.943933,0.98321,0.98303,0.942598,0.896339,0.983205,0.982998,0.983204,0.98321,0.980549,0.965677,0.98321,0.961945,0.969573,0.983205,0.979836,0.948598,0.98321,0.968644,0.979419,0.777267,0.979179,0.554716,0.747072,0.673362,0.940843,0.82828,0.703067,0.979673,0.969978,0.98321,0.831782,0.83135,0.98321,0.870272,0.930402,0.601003,0.961183,0.983197,0.98321,0.98321,0.936912,0.919862,0.907676,0.871992,0.765716,0.98321,0.947927,0.920847,0.809468,0.964091,0.98321,0.980242,0.98321,0.934261,0.982837,0.958373,0.962084,0.98277,0.97168,0.98321,0.977824,0.647765,0.947097,0.752651,0.731081,0.792951,0.90227,0.98321,0.932474,0.975291,0.978606,0.919116,NA,NA,NA,NA,NA,0.89303,0.956494,0.917441,0.830391,NA,0.795468,0.827577,0.949267,0.947255,0.974212,0.979552,0.91274,0.911858,0.958885,0.872348,0.9692,0.978603,0.959677,0.861173,0.974821
1330941,0.967047,0.964755,0.751352,0.927606,0.97698,0.512461,0.807562,0.979571,0.965744,0.848169,0.820604,0.974738,0.954591,0.963203,0.850799,0.655889,0.980376,0.797518,0.560675,0.572371,0.779802,0.973035,0.846428,0.511777,0.694053,0.693597,0.462562,0.977485,0.962093,0.944052,0.978063,0.976813,0.217627,0.600005,0.902027,0.917054,0.848873,0.96123,0.970299,0.607028,0.754471,0.96926,0.938219,0.411392,0.865695,0.967218,0.9163,0.589264,0.985129,0.983657,0.825874,0.96665,0.844577,0.771737,0.975059,0.982029,0.823871,0.95764,0.890053,0.969203,0.599572,0.975596,0.979096,0.687825,0.981924,0.837867,0.976412,0.787378,0.983936,0.941125,0.962897,0.896747,0.919579,0.985849,0.947192,0.957169,0.985859,0.978242,0.930592,0.984672,0.274982,0.974,0.955128,0.515259,0.607922,0.443918,0.836999,0.611475,0.98549,0.978964,0.982695,0.975551,0.639784,0.971326,0.916008,0.97071,0.983044,0.951654,0.945161,0.941608,0.976736,0.982178,0.966126,0.729852,0.985282,0.915628,0.803522,0.842477,0.979827,0.944332,0.958517,0.91504,0.968359,0.896421,0.985985,0.959268,0.664807,0.98567,0.981922,0.916165,0.986102,0.984072,0.985022,0.748144,0.975415,0.297991,0.952908,0.853676,0.983122,0.95712,0.929603,0.978307,0.873202,0.969138,0.40863,0.608546,0.986066,0.986102,0.941293,0.549645,0.983466,0.986102,0.977981,0.948729,0.962845,0.911405,0.931119,0.783724,0.46159,0.976287,0.933069,0.966135,NA,0.772231,0.977472,0.96986,0.981242,0.980058,0.985766,0.966939,0.977978,0.946961,0.985902,0.953285,0.916232,0.623712,0.946576,0.654053,0.750271,0.709522,0.979037,0.962254,0.95368,NA,NA,0.983629,NA,NA,NA,NA,NA,0.973023,0.977331,0.951644,0.98439,0.8973,0.844778,0.773855,0.970091,0.881229,0.984263,0.983727,0.981896,0.975977,0.977915,0.966433,0.939261,0.983877,0.968663,0.949413,0.982722
683665,0.907698,0.862377,0.451502,0.381287,0.234933,0.24388,0.661111,0.989245,0.983295,0.897509,0.559105,0.963287,0.906902,0.91843,0.841388,0.532421,0.950314,0.763621,0.662614,0.674044,0.613293,0.963511,0.625534,0.459695,0.504264,0.632383,0.707024,0.811325,0.666954,0.909697,0.634872,0.408455,0.474176,0.165589,0.846117,0.963504,0.914795,0.965893,0.981907,0.583406,0.855672,0.982084,0.959511,0.343095,0.710258,0.988097,0.700446,0.648078,0.964239,0.98458,0.829732,0.682452,0.874154,0.482309,0.858093,0.774084,0.302638,0.552791,0.618921,0.845785,0.654351,0.963233,0.943699,0.476363,0.68248,0.608524,0.895126,0.86677,0.951492,0.971214,0.986554,0.533796,0.495139,0.93354,0.768855,0.837115,0.913529,0.944364,0.860324,0.987832,0.065355,0.912976,0.9669,0.333605,0.439359,0.235617,0.5496,0.283815,0.988865,0.847618,0.988347,0.65033,0.409282,0.948663,0.661863,0.941814,0.876815,0.84913,0.841273,0.970001,0.829005,0.674719,0.916612,0.153208,0.61005,0.713515,0.199613,0.287226,0.960952,0.550908,0.470612,0.489237,0.848646,0.794742,0.970198,0.774533,0.214388,0.788679,0.821178,0.549154,0.95977,0.970275,0.988723,0.415,0.961558,0.143812,0.568494,0.491782,0.934467,0.354868,0.839807,0.780858,0.980044,0.989285,0.230405,0.561039,0.981472,0.838304,0.90403,0.570374,0.985314,0.9896,0.882842,0.9896,0.867295,0.545482,0.989587,0.499119,0.93699,0.9896,0.969817,0.915721,0.566479,0.974286,0.988955,0.958497,0.829519,0.922791,0.952404,0.989595,0.970578,0.915589,0.929765,0.828028,0.980881,0.475543,0.817518,0.520665,0.6904,0.524376,0.911303,0.928065,0.904626,0.967971,0.976666,0.988648,0.970442,0.93178,0.396771,0.839439,0.953742,0.980614,0.973134,0.790407,0.988295,NA,0.564941,0.752426,0.02824,0.824768,0.960785,0.98237,0.985916,0.705177,0.972504,0.956898,0.91573,0.975956,0.90817,0.650045,NA
910780,0.646488,0.776533,0.897801,0.936956,0.757182,0.669649,0.925034,0.991396,0.991364,0.964351,0.83813,0.949717,0.98402,0.991871,0.961449,0.747861,0.958449,0.954394,0.831964,0.728354,0.840785,0.99073,0.787338,0.389075,0.876082,0.72309,0.87122,0.975682,0.759632,0.937578,0.920505,0.788283,0.205454,0.1077,0.714636,0.879821,0.991928,0.991971,0.990199,0.705912,0.988234,0.99171,0.987902,0.473058,0.801431,0.991972,0.87058,0.846615,0.99143,0.991822,0.947213,0.671482,0.921118,0.854899,0.928001,0.82114,0.806182,0.792301,0.725882,0.872096,0.908953,0.902656,0.989851,0.671168,0.958284,0.860547,0.919665,0.996418,0.972237,0.991749,0.990218,0.848472,0.794724,0.991912,0.800879,0.888797,0.988659,0.979404,0.722855,0.991679,0.180376,0.881933,0.957243,0.22383,0.383622,0.202504,0.845833,0.302924,0.987933,0.966615,0.977662,0.948996,0.88407,0.96984,0.834734,0.925075,0.862556,0.830284,0.889437,0.967518,0.671888,0.885197,0.968088,0.702412,0.776585,0.949261,0.64823,0.84347,0.832312,0.814102,0.860107,0.523539,0.820253,0.879764,0.991006,0.991044,0.363095,0.990509,0.902858,0.894174,0.989824,0.963332,0.975948,0.930351,0.90895,0.427647,0.719251,0.76164,0.915091,0.758872,0.96392,0.654112,0.802641,0.991857,0.407073,0.556151,0.988788,0.898041,0.864375,0.960526,0.98809,0.9877,0.991515,0.991818,0.91068,0.693562,0.979669,0.595725,0.990919,0.990426,0.988924,0.962273,0.56457,0.984102,0.970055,0.980802,0.765599,0.982049,0.991813,0.990998,0.990478,0.982805,0.99188,0.886393,0.965161,0.893129,0.730334,0.733113,0.751675,0.829727,0.951511,0.991973,0.988796,0.991904,0.989609,0.982603,0.989552,0.930792,0.575759,0.927357,0.977141,0.977252,0.990215,0.974762,0.983991,0.680081,0.797726,0.828943,0.990909,0.970238,0.978744,0.990055,0.980321,0.95561,0.977114,0.977489,0.987712,0.98422,0.986368,0.698512,0.989807
