,BMS-536924,GSK269962A,Doxorubicin,Etoposide,Gemcitabine,Mitomycin-C,Vinorelbine ,NSC-87877,Bicalutamide,QS11,CP466722,Midostaurin,CHIR-99021,Ponatinib,AZD6482,JNK-9L,PF-562271,HG6-64-1,JQ1,JQ12,DMOG,FTI-277,OSU-03012,Shikonin,AKT inhibitor VIII,Embelin,FH535,PAC-1,IPA-3,GSK650394,BAY-61-3606,5-Fluorouracil,Thapsigargin,Obatoclax Mesylate,BMS-754807,Linsitinib,Bexarotene,LFM-A13,GW-2580,Luminespib,Phenformin,Bryostatin 1,Pazopanib,Dacinostat,Epothilone B,GSK1904529A,BMS-345541,Tipifarnib,Avagacestat,Ruxolitinib,AS601245,Ispinesib Mesylate,TL-2-105,AT-7519,TAK-715,BX-912,ZSTK474,AS605240,Genentech Cpd 10,GSK1070916,Enzastaurin,GSK429286A,FMK,QL-XII-47,Idelalisib,UNC0638,Cabozantinib,WZ3105,XMD14-99,Quizartinib,CP724714,JW-7-24-1,NPK76-II-72-1,STF-62247,NG-25,TL-1-85,VX-11e,FR-180204,Tubastatin A,Zibotentan,Sepantronium bromide,NSC-207895,VNLG/124,AR-42,CUDC-101,Belinostat,I-BET-762,CAY10603,Linifanib,BIX02189,Alectinib,Pelitinib,Omipalisib,KIN001-236,KIN001-244,WHI-P97,KIN001-260,KIN001-266,Masitinib,Amuvatinib,MPS-1-IN-1,NVP-BHG712,OSI-930,OSI-027,CX-5461,PHA-793887,PI-103,PIK-93,SB52334,TPCA-1,Fedratinib,Foretinib,Y-39983,YM201636,Tivozanib,GSK690693,SNX-2112,QL-XI-92,XMD13-2,QL-X-138,XMD15-27,T0901317,Selisistat,THZ-2-49,KIN001-270,THZ-2-102-1,AICA Ribonucleotide,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Methotrexate,Tretinoin,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Refametinib,CI-1040,Temsirolimus,Olaparib,Veliparib,Bosutinib,Lenalidomide,Axitinib,AZD7762,GW441756,Lestaurtinib,Tanespimycin,VX-702,Motesanib,KU-55933,Elesclomol,Afatinib,Vismodegib,PLX-4720,BX795,NU7441,SL0101,Doramapimod,JNK Inhibitor VIII,Nutlin-3a (-),PD173074,ZM447439,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,SB590885,Selumetinib,CCT007093,EHT-1864,Cetuximab,PF-4708671,Serdemetan,TW 37,CCT-018159,Rucaparib,SB505124,Tamoxifen,PFI-1,IOX2,YK-4-279,(5Z)-7-Oxozeaenol,Piperlongumine,Daporinad,Talazoparib,rTRAIL,UNC1215,SGC0946,ICL1100013,XAV939,Trametinib,Dabrafenib,Temozolomide,Bleomycin (50 uM),SN-38,PFI-3
753562,1.949356,3.445201,-3.562161,-0.245255,-5.160504,-2.318618,-6.042844,3.824711,2.415609,2.185698,3.486362,-1.45175,3.192369,-0.156215,0.189467,-1.429915,0.368433,0.198769,-1.777431,0.505813,6.231151,0.961549,0.616476,-1.521594,1.619776,2.081886,1.399469,2.341694,2.374174,2.100182,1.325541,5.760357,-5.47892,-3.362862,-0.032723,2.893858,2.911235,4.600627,5.025762,-5.009096,8.011993,-2.646827,4.44765,-3.08935,-7.815227,2.303671,3.434784,1.585211,2.02848,4.051663,1.784317,-1.111724,4.713724,2.384144,4.609422,3.757901,1.572286,3.010413,4.217473,3.5192,4.867583,5.029638,5.14149,0.806685,4.917558,4.453563,2.644547,-0.087527,4.636676,2.41894,4.2145,1.271609,4.525095,4.718746,3.118779,4.11693,3.359019,4.927959,5.326079,5.275179,-5.626977,5.377599,4.024294,0.843801,-0.473182,0.903572,4.442216,1.453754,2.088405,4.705316,3.840717,1.878553,-2.57645,4.721651,4.290665,3.93963,5.384275,4.222058,4.523549,4.205432,4.730981,3.904298,4.345388,2.79441,4.700008,3.689456,0.739513,2.745572,5.178812,4.20507,2.478467,0.56738,5.341915,3.559559,0.19228,4.575619,-0.844899,4.337368,3.639625,2.351525,4.721651,4.40577,5.38846,5.143332,5.175603,1.014777,6.880932,-3.948876,3.086916,0.204442,-7.182821,-2.114339,3.911001,-1.835977,1.443706,0.770133,2.915038,1.059589,2.054885,-2.728763,2.840716,3.956004,1.046383,4.004364,2.292914,-0.058152,3.062999,0.422379,-1.473539,3.088497,2.665812,3.881125,-2.257813,-2.09756,4.522197,3.86124,1.976101,1.442486,3.983522,4.416873,4.697935,4.356345,2.861293,2.707452,2.173782,2.553349,1.622732,-2.468426,0.025969,0.351488,-1.224416,3.550546,2.221651,3.266862,3.14953,3.774724,NA,NA,NA,NA,NA,2.25328,3.642311,1.694299,-1.065484,-0.549963,1.375746,1.059357,2.211468,0.038402,-0.003532,1.310527,1.61668,-0.041251,3.569444,-1.247834,4.581694,5.160856,-1.163971,-5.367066,4.540916
753585,-0.223769,0.754194,-2.698248,3.190332,-3.037668,-3.416666,-1.224469,5.781342,2.961388,4.84823,4.89455,-0.00297,1.22181,0.693131,-0.96855,-0.558388,2.880299,-0.367727,0.204325,2.18719,3.26142,2.190495,2.879571,1.858644,2.450577,2.901165,1.951809,3.425289,6.469406,4.008251,0.557541,6.050971,-3.374615,-0.787121,-0.614882,2.112321,2.725052,4.018139,5.892058,-3.68364,10.164193,-1.819561,3.428778,-2.470973,-5.484944,1.154822,5.781342,1.562361,2.96449,4.648258,1.136408,0.951184,5.11033,3.753076,4.771447,4.695179,3.779074,5.944751,5.335055,4.281128,5.895426,5.624571,5.789654,5.218404,5.905193,5.848044,3.545408,3.572718,5.332221,3.011295,5.160779,5.160784,5.312135,5.259577,4.417064,5.074453,4.377917,5.62731,5.877163,5.968251,0.326521,5.823756,4.047436,0.575365,0.843584,1.713782,5.603303,5.925175,2.585956,5.589713,4.486505,2.921665,-0.79178,5.211349,3.956373,4.848646,5.646064,5.774982,5.75519,3.576157,5.868399,3.912245,4.726521,5.27293,5.053437,5.330895,5.332794,3.614369,5.716387,2.914105,4.417982,0.871168,5.446019,3.240187,0.841369,5.101518,-1.321523,5.281081,5.149545,4.363477,5.334293,5.333199,5.954057,5.999544,5.762495,3.706805,NA,NA,NA,NA,NA,NA,NA,NA,1.776654,NA,NA,1.603798,NA,NA,3.324372,NA,NA,NA,NA,NA,NA,NA,-0.861517,NA,2.865879,5.026501,NA,1.590786,NA,2.776518,1.788221,1.922631,3.547394,5.027099,4.242597,1.597512,3.429475,1.604945,4.082063,1.805365,2.137945,-2.984751,-0.4271,1.123838,-0.010565,4.56175,1.031868,2.109157,1.959135,4.552492,2.463112,1.708772,-1.547463,5.303086,1.840658,5.154897,4.181968,1.893584,0.209001,NA,1.31197,3.034969,0.673764,0.918477,-2.838879,2.852312,2.153732,1.172932,1.460224,-1.104656,NA,5.306287,-1.089949,-5.481492,5.132449
909735,0.971932,0.191591,-4.068501,0.070558,-6.772159,-1.84065,-6.013291,5.155988,2.00483,1.698102,1.31293,-0.534157,1.162445,-0.255824,2.016267,-1.086057,1.684674,-1.464684,-0.141146,0.164176,7.831081,1.616509,1.037964,-1.069371,2.053229,1.489256,0.722883,0.395317,1.886942,0.589609,0.786836,3.677624,-5.957817,-3.970563,0.061859,2.650565,2.198247,4.287953,4.249165,-5.075208,10.5349,-2.487247,1.323233,-3.4383,-7.644229,1.305135,3.114174,-1.378245,2.605861,3.887128,-0.026982,-4.729181,4.420374,0.098677,3.483333,1.718792,0.317389,3.049405,0.358138,0.558907,0.598202,4.045238,1.785458,-0.636674,3.759167,1.952263,1.780634,-0.521955,3.25249,2.232998,2.889549,0.358582,0.540029,4.649196,1.3177,2.44493,1.161973,4.402318,5.297462,5.361995,NA,NA,4.025614,NA,NA,NA,4.598564,3.771983,2.455662,3.522699,2.932532,-1.312393,-4.368868,3.459645,2.678844,2.352985,3.666017,2.484534,2.558992,2.530708,3.116559,1.389324,3.229829,-0.748915,4.727895,0.267949,-1.883829,2.391914,4.395509,1.781612,0.503206,-0.375701,2.476454,1.752451,0.376086,1.132017,-2.364465,2.842851,2.349654,-0.083851,4.117138,3.482951,5.405226,3.328011,3.578233,-2.747967,8.376886,-5.256375,3.390766,-0.642869,-6.406834,0.281361,4.616705,1.620886,1.480173,1.311318,2.011299,0.597751,2.73936,-1.523706,1.81875,2.08934,0.777479,2.645692,1.986344,-2.269836,1.436403,-0.979359,0.939647,2.484594,3.121682,4.163922,-2.30801,-0.02215,4.202001,1.904783,1.711789,2.213584,3.838728,3.287552,4.19322,1.235873,2.885305,1.78115,3.458023,2.224287,2.050923,-2.507826,-0.215923,0.111195,1.3117,NA,0.229004,3.612972,4.167162,5.554408,3.565173,2.531721,-5.579064,1.527434,3.813136,4.413109,2.70534,0.941561,-0.921759,0.134571,0.559286,-0.037607,-6.237875,-0.800147,-0.670229,2.193792,1.627431,-1.719322,1.290446,-3.281994,-1.424221,5.63639,-0.11063,-5.438064,3.804521
949173,3.43774,-0.727693,0.039126,3.508454,-0.332389,0.60222,-2.930385,2.692922,2.065358,2.339188,2.515356,0.345204,2.936002,-0.481216,2.99662,0.006974,3.75426,2.060164,0.464299,0.959963,7.007125,2.080848,1.232547,-0.838978,3.508991,2.603802,2.723641,4.238856,1.923611,5.09846,2.250952,3.670013,-4.840307,0.865469,1.003867,1.859728,2.744465,2.770965,6.320432,-1.085615,10.857878,-1.867512,2.658988,-2.868267,-4.372502,3.321962,3.176901,2.749336,4.278278,4.917534,4.785,-2.591178,4.576484,1.266254,5.781194,2.238283,1.181343,3.842818,1.262864,-0.78544,4.673531,3.087338,NA,0.532633,4.238894,3.277526,3.276674,1.692091,4.557217,3.039768,4.853425,1.472432,2.348596,5.562804,2.395137,3.308184,4.783729,5.936146,4.33252,6.007702,-5.142471,3.025175,1.27737,-1.808875,NA,NA,2.977493,-0.771973,3.111935,3.630905,4.19154,1.999295,-3.574399,4.75728,3.272971,4.657595,5.623273,2.687289,3.284757,3.876896,4.15646,3.948794,5.585825,1.205062,3.162376,2.660893,-1.278855,3.769808,2.172459,1.604566,2.680764,-0.615278,4.654999,2.333755,-0.674071,3.025843,1.07964,5.024423,2.578098,0.544696,5.648821,5.324713,6.289388,5.575411,4.308463,-1.162104,9.363641,-2.924486,4.779549,1.929738,-3.109498,1.715262,5.410234,2.506428,1.598143,0.889796,3.480007,2.481796,4.415657,0.352235,4.718114,4.77617,2.638872,3.380193,2.738173,0.308454,2.997594,0.176027,1.936469,3.543495,3.709025,5.562523,-1.984837,2.518262,5.609217,4.530021,1.24261,4.017847,5.561994,5.094934,5.603771,4.356844,3.988494,2.097736,3.014634,4.44811,0.202332,-0.906592,3.259591,0.810646,-0.182499,4.880989,2.846591,4.539115,5.538389,NA,4.829715,4.283618,0.854191,4.344433,4.886615,5.359807,4.775185,3.157591,-1.060155,NA,4.624624,5.462853,0.838763,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.542018,-1.921216,5.468332
907269,2.168537,1.193866,-1.353278,4.568023,3.131348,-0.856541,0.059078,5.269104,3.076141,4.856567,3.570258,1.473341,3.583251,1.002888,0.659268,1.147522,3.00517,2.295619,-1.547863,2.762901,8.338983,2.441864,2.900374,1.452293,2.642841,6.284316,4.40456,3.526501,6.41653,5.555558,3.374174,1.515421,1.681432,1.257536,4.076612,4.023519,5.013948,5.349302,6.13052,-1.130006,7.70204,-2.164166,4.011694,-0.075673,-0.503845,3.102298,3.52946,3.228134,4.388384,4.621487,2.919469,0.272046,4.437175,1.326448,4.510295,2.429396,3.133233,4.705781,3.254891,1.829991,4.732188,5.00051,5.178127,2.334559,4.069371,1.156838,3.321765,-0.017467,5.304473,3.043422,4.585055,1.197946,4.731939,3.635602,1.661218,2.539382,3.126606,5.63162,4.856786,5.5857,-2.371149,4.813257,3.078435,0.88615,1.078152,1.140153,2.394265,1.879248,1.369567,3.562383,4.334684,2.660561,-1.339716,4.645963,3.147981,3.612428,4.441555,3.148194,2.220136,3.849653,3.843079,2.89053,3.6047,3.801383,1.418023,2.795704,3.127048,2.931765,5.023003,2.541939,1.491634,0.783853,4.174068,1.984041,-0.258419,3.55743,-0.793033,2.989909,4.23116,1.904612,3.656166,3.962272,5.350367,0.746198,4.530922,-2.935363,7.831939,-4.826402,2.508702,1.299576,-2.426984,-3.302962,0.509825,-0.743564,1.21364,0.968595,2.118116,2.313047,1.582404,-3.323971,2.069954,2.314343,0.457285,3.437649,3.813953,-0.918514,3.829752,-1.274778,0.382064,2.40059,3.546504,3.556207,-0.382264,2.36428,4.071678,2.310385,2.037978,1.606597,3.854307,5.008992,5.397554,2.087404,2.012856,1.870692,4.520845,0.562596,1.497538,-2.978291,-1.743056,-1.030648,0.610105,3.649889,2.179832,4.8601,5.431463,7.111534,4.384658,1.531978,-0.649989,3.154092,3.668304,4.072079,3.229524,0.953888,-0.314071,0.681333,0.050225,0.568361,-6.922924,0.290939,0.49744,2.341451,2.002317,1.184781,3.73872,0.359911,0.299226,2.974672,1.663763,-5.85096,4.769
1331045,2.321547,1.349566,-1.180358,1.927787,-4.354098,-1.3045,-3.997262,5.033002,2.035052,2.304066,1.396711,-0.09341,3.317531,0.527203,2.257324,-0.11951,2.512266,1.267015,1.87819,0.770116,3.905328,1.280139,1.198098,-0.515551,1.141053,1.892203,1.978312,0.224842,2.869874,4.658256,1.435516,2.476752,-4.161342,-1.874736,-0.419315,-0.077197,3.664839,4.368908,5.102113,-2.693804,5.978642,-2.933108,3.167036,-3.3227,-5.494311,2.322628,2.603245,0.17091,3.591208,3.867639,2.626334,-4.035764,3.285306,1.871748,3.244527,2.906791,-0.806628,2.873865,2.318834,0.941481,2.40636,4.111374,5.01854,1.179545,3.487535,2.184064,2.013996,0.865592,4.344352,2.297212,4.673023,0.617495,0.407254,4.203252,1.661172,2.110461,3.562776,4.291899,3.000332,5.309968,-2.308349,4.654062,3.911591,-1.699343,-1.39511,-1.243147,3.367658,-0.761395,1.953103,3.548868,3.408863,1.834445,-5.090639,2.987976,2.064639,3.412845,3.790083,2.642382,2.906863,4.639056,2.25619,2.388742,4.112356,-1.736998,2.861871,3.002091,-2.090253,1.711969,4.352881,1.724054,1.423913,-0.544574,2.970053,1.182052,-0.356318,2.074163,NA,4.69473,2.276558,-0.035632,4.703982,4.45109,5.373413,0.780737,4.496823,-2.175846,6.13851,-3.98,3.318988,-1.422281,-3.857864,-2.816518,4.497272,1.365179,-0.088902,0.300544,2.562139,3.177887,4.284944,-1.459096,3.987118,3.979176,2.526369,3.875738,3.070828,-2.232045,2.939813,-1.380932,1.775173,2.683165,3.070828,4.680266,-2.583216,1.605235,4.497579,3.381872,3.670257,3.070828,4.631023,1.812945,4.680266,4.457122,3.070828,2.662485,3.206968,1.130806,3.763975,-2.227017,0.389138,-0.945065,1.5786,3.987118,3.386721,4.242775,4.680266,5.832186,2.685812,2.492618,-0.53951,2.825909,3.987118,3.938966,3.762868,3.114891,-0.487221,-0.597295,1.109399,1.631881,2.298889,1.165515,-4.241729,1.735613,1.324858,4.051132,3.812356,1.689482,3.97318,4.740902,5.94266,-5.422131,4.510473
906835,1.680111,2.371109,-2.663073,0.858664,-2.925118,-0.662402,-5.37909,5.322297,3.066215,5.35648,4.838844,-0.205973,1.738101,-0.632066,1.338366,-0.389782,1.095183,-0.377656,0.831645,1.870343,5.694817,2.85305,3.001109,-0.437173,3.136586,2.762566,2.241883,2.940472,3.435139,4.934019,2.004906,4.010844,-4.685333,0.396521,0.159138,2.670125,3.932172,5.040084,6.076479,-3.776855,6.473018,-3.488726,3.246134,-2.134571,-4.919024,3.086543,3.271925,1.88701,2.987763,4.741731,2.49467,-1.744565,5.072797,1.756437,5.227171,3.588653,2.164509,2.36134,3.607499,2.373749,3.541744,5.417752,5.770595,1.172497,4.20156,2.786964,2.066791,1.173705,4.970358,3.074839,4.824265,1.507646,3.219413,4.700511,2.889001,2.683906,2.208234,4.849107,5.424958,5.950348,-4.101691,5.654474,4.71897,0.429811,-0.042323,0.938586,4.838831,1.380961,2.819613,4.378698,4.678689,1.110198,-2.954072,4.091532,3.938178,5.036618,5.57157,3.1847,3.635507,4.576244,3.075913,2.087553,4.287376,1.133095,4.117814,2.907874,1.688599,3.146577,4.177016,3.02855,2.623663,-0.037087,4.617162,3.105709,0.699541,3.85152,0.387865,3.924681,2.898194,1.666609,4.523066,4.887253,5.431641,2.196426,4.674955,-0.344602,7.797754,-4.76881,2.893593,0.637927,-6.182989,-2.417598,4.362232,1.231636,-0.114928,2.047072,2.409889,-0.192863,1.268195,-2.849642,4.17202,2.969187,0.905614,4.424702,2.298277,-0.064488,3.305019,-0.27864,-0.86841,3.149074,3.247936,5.382574,-3.872392,1.845172,5.054045,1.714197,1.958041,3.363297,5.364688,4.97615,5.222614,0.975229,3.488416,1.17096,4.594276,2.718683,0.209339,-3.12187,0.845648,1.579602,-2.170953,2.340663,0.280121,4.097941,4.283078,6.82215,5.035136,2.861364,0.110523,4.557166,3.36063,4.621263,4.524842,2.831169,-0.798814,NA,-0.924004,1.636095,1.714919,2.356855,0.621957,2.428367,2.234268,3.091484,4.542654,-1.389615,-1.43271,5.994706,1.518493,-4.724708,NA
907314,2.24326,1.745034,0.714127,1.916377,1.731699,1.233544,-3.454521,5.66848,2.829775,4.485595,4.557809,1.028009,1.793864,1.444017,4.152544,0.103977,2.746365,2.613983,0.989474,1.843504,7.821353,2.678685,4.327616,1.811307,3.844736,4.009996,2.602644,0.954362,5.085217,2.942428,2.61667,5.475075,-3.385577,3.757606,0.528509,1.878755,4.983412,5.8094,5.742702,-0.920915,11.326028,-1.840741,3.628622,-1.817559,-2.810825,3.061405,4.74947,4.549702,5.331837,4.671839,3.224722,-0.194581,5.30247,4.796317,4.41684,4.705794,3.481771,4.667415,3.227562,2.622197,4.774915,4.633165,NA,4.31203,5.96108,2.453833,4.66609,0.962911,4.936463,2.777491,3.857872,4.175549,2.601974,5.293461,5.329998,5.224867,4.140444,4.91831,4.636548,5.631375,-5.710719,2.126818,4.670843,-1.918713,-0.408693,-0.460476,3.663121,0.432557,2.810713,5.080255,4.189477,4.585613,-1.505896,4.503421,4.976615,3.768032,5.70743,5.57391,4.43327,3.346013,4.675213,4.342385,4.72861,4.817442,3.616646,4.175713,2.613887,4.610268,3.246311,4.072437,3.676967,0.376014,3.923146,2.525331,0.932475,5.026355,0.382284,5.016097,4.143186,2.987358,5.36399,3.982849,6.033421,5.530733,5.692653,-0.505825,7.420119,-3.035659,4.890575,2.837598,-3.487939,1.328855,5.340274,0.970234,-1.293974,1.696306,3.386424,2.913827,3.483844,0.493814,4.494106,4.497589,3.646511,4.469486,2.714777,-1.049504,2.401696,0.41881,1.195441,3.719736,1.963982,3.801972,-2.890381,2.13898,5.262156,3.155124,4.565971,2.358447,3.779042,2.186408,3.705067,4.803532,2.917007,1.974102,4.577327,4.297764,4.293792,2.360741,2.99019,3.418843,0.611252,4.647126,2.560673,NA,NA,5.342976,NA,NA,NA,NA,NA,1.802425,4.518474,1.983521,-0.41716,NA,-0.560936,1.787892,-7.286556,4.945014,0.606451,2.909036,2.215889,4.810961,4.518474,0.408741,5.063291,6.310233,3.154026,-2.767401,5.203952
687804,1.321627,1.986406,-2.089224,1.069046,-2.637505,-1.415694,-5.189336,4.924381,2.344414,2.074293,2.879264,-1.125283,2.218892,-0.12638,2.662924,-0.715573,1.201589,0.583828,-0.188058,0.342134,8.131957,2.004338,1.450912,-1.631029,2.070474,2.315884,2.473638,2.250605,2.418166,0.986563,1.183923,3.106244,-4.691403,-2.353425,-1.052843,0.097002,4.454947,4.753389,5.139524,-2.706343,5.503032,-3.05886,3.41064,-3.170518,-7.020823,2.390843,3.337249,1.720788,3.907156,4.010131,1.479051,-1.838027,4.421773,2.988691,3.80417,2.37306,2.244632,1.968676,4.701807,NA,3.038063,5.288892,5.371237,2.851425,5.316184,3.434939,2.722146,1.584443,4.701807,2.397842,4.258763,2.689217,1.4467,4.633259,3.18933,3.475843,0.455,3.65758,4.091678,5.102903,-2.529892,5.259364,3.579654,-1.079747,-0.45436,0.038363,3.425886,1.219402,2.398725,5.032792,4.007552,4.081244,-0.812147,3.189019,3.492556,4.698723,5.154477,4.871092,4.357185,3.422253,2.876286,1.997858,3.882715,4.319119,4.690899,4.073108,4.697849,3.116892,4.578051,2.696932,2.541512,-0.378305,4.668047,2.858728,0.257227,4.701807,-2.679541,4.701485,3.803879,3.225438,4.667201,4.624913,5.189029,2.821285,4.923459,-1.175596,6.27186,-2.29721,4.466399,3.046851,-3.367704,0.691862,4.305703,1.491199,-1.990168,0.31723,2.649189,3.622815,4.438162,-0.148433,3.921548,3.925568,3.051674,3.875319,2.53932,2.909478,3.045378,0.160586,-0.509571,2.810262,3.029506,4.675863,-1.130596,1.682038,4.678016,3.745581,1.881696,3.062374,4.678063,4.400848,4.566216,4.296959,2.940856,1.861596,3.984943,0.863933,3.757787,-1.727367,0.716081,1.378251,1.671601,3.97503,3.505919,3.933557,4.426212,6.226677,3.735193,4.673784,-1.394562,3.608769,3.979682,4.542585,3.658449,3.699073,-0.367194,2.071902,2.205091,1.485471,-4.895092,4.358116,-0.968922,2.103367,1.620412,4.716736,3.690432,1.615602,4.548134,5.222321,5.093983,-1.449901,4.451239
688023,2.317,1.115157,0.493608,3.819921,0.656578,1.759932,-4.175537,5.588865,2.785817,4.880239,1.458571,1.289275,3.686861,1.307314,1.566481,0.232349,2.868722,2.566876,-0.10437,2.16621,6.457028,2.672192,3.322335,2.280854,2.257269,4.716988,3.932827,2.700285,6.225286,3.135531,1.879335,3.201512,-3.194785,-0.040895,1.727022,3.757929,4.889324,4.811837,5.263187,-1.674172,7.764196,-2.231464,4.027756,-2.289973,-3.615127,2.842059,2.677667,4.428042,3.428021,3.997454,4.455094,-3.522973,4.248923,NA,5.306004,0.882836,0.377007,5.623398,3.025893,-1.156996,4.153632,4.968137,5.427136,0.767827,3.625381,1.601584,2.538739,-2.378093,4.181109,1.018456,5.100472,-0.599361,-2.000695,5.005452,1.510076,2.462414,4.437006,5.531184,2.579313,5.762148,-5.961365,2.671343,4.185886,-2.01445,-1.782363,-1.297418,1.613807,-0.626942,2.778317,4.059254,4.421743,1.507498,-4.969999,3.44571,2.340772,3.425507,3.432873,2.88593,2.025379,5.019793,3.197216,2.332927,5.069204,-1.892412,0.853026,0.429406,-1.846659,-0.528352,4.071821,2.115867,0.580055,-0.992392,3.259661,-0.482226,0.637417,0.065158,-2.247597,2.656986,0.705989,-0.944641,3.932615,5.106989,5.794495,-0.18226,3.282993,-5.392897,8.814124,-5.603954,4.0806,1.033597,-4.891458,-1.670555,4.862628,2.038601,-1.623259,0.51142,3.508616,3.40577,4.902953,-1.318366,4.27846,4.42778,3.511489,4.419044,1.1132,-0.636063,3.494821,-0.376187,2.588513,3.147086,3.386991,5.117484,-0.58989,2.123949,3.909939,2.213223,2.321079,1.622487,5.110302,4.682767,5.119733,4.874181,2.214635,1.593732,4.42778,0.451959,4.165929,-2.564121,-1.386417,-0.860296,1.970191,4.415202,4.074085,4.67234,5.114288,6.874411,5.050632,5.120927,0.448418,3.863264,4.42778,2.542844,2.550413,1.339668,0.325144,0.332193,1.444138,1.525823,-7.022828,4.282209,-0.904407,2.43028,1.993931,-0.035414,1.993095,2.687791,4.407073,5.092088,3.327758,-4.162713,3.801705
905980,0.644354,2.264892,-2.192308,1.422415,-3.678118,-0.333486,-2.487283,5.866274,2.999355,3.632372,2.743062,-1.039468,1.487862,1.960514,1.778412,0.11467,1.71766,2.328006,-0.177895,0.599409,5.896382,2.191649,1.32051,0.034929,2.698055,3.553969,2.010883,1.632734,3.617524,3.511877,1.572163,6.506584,-3.71399,-1.476817,0.378069,2.042773,4.724352,4.053704,6.045079,-4.267593,10.916756,-3.458402,2.667397,-3.331573,-6.148972,2.612804,3.488264,1.585259,3.587448,4.673504,1.484137,0.113597,5.412484,1.478305,4.109408,2.850216,-0.18467,4.785505,1.798773,2.240904,1.258181,5.846366,4.921554,-0.657377,4.072613,2.012658,2.672019,1.356245,5.035838,3.066394,3.981469,2.005665,3.831063,5.118772,1.297932,2.657729,1.238501,3.773873,5.646038,5.437216,3.17851,5.557122,4.307651,3.878234,4.187346,4.920336,5.999355,5.805551,2.935575,3.480712,4.116514,1.03299,-3.443988,5.265522,2.140624,2.781164,3.801025,2.587166,3.609921,4.444509,2.930682,2.513501,5.179296,0.344178,5.252002,3.494548,2.648803,3.369661,5.168118,1.581927,1.715114,NA,3.802272,4.28538,0.782907,2.451504,NA,4.236124,3.650567,1.093172,5.294127,5.287216,5.529229,2.484911,4.475368,-1.38212,9.186303,-3.268162,3.299849,0.643957,-4.895327,1.415553,5.267573,-0.414871,2.320521,1.457432,3.33114,0.402621,1.819556,-1.489003,4.702877,4.546662,0.980286,3.910524,3.786832,-0.903166,2.772841,-1.127423,-2.10426,3.316361,3.655405,3.960132,-3.044845,-1.912389,4.211601,3.594274,1.928745,2.09977,4.024747,5.27295,4.85553,4.350623,2.466234,3.028163,3.998947,1.93298,0.853069,-2.161811,-0.049294,0.248568,-1.076546,4.584296,-0.182626,4.71894,2.85416,3.117771,4.398579,1.958879,-0.658712,3.211676,4.229719,4.105287,4.133958,2.68284,0.119035,NA,-0.433257,1.277529,-2.29613,2.80146,-0.155825,2.842687,2.202419,1.217109,3.37893,-2.417311,2.667192,6.326404,2.36323,-3.218368,5.20289
907322,2.158535,3.343335,-0.795545,1.195851,-3.121408,0.256881,-2.483716,4.683337,2.454047,4.370512,1.738915,0.614013,3.321952,0.158436,3.079134,-0.355369,3.371155,1.403008,1.122156,2.427988,6.549332,1.591452,2.034897,0.046786,2.574935,1.619854,2.438213,-0.04079,3.106891,3.581271,1.74627,5.755068,1.205759,-0.797882,2.885152,2.944959,4.106983,4.370477,5.270967,-3.137188,10.72383,-2.880513,4.062119,-2.650512,-3.348298,2.454061,2.690907,1.801096,4.03642,3.232945,2.156565,-2.517318,3.450058,2.050162,3.802996,3.954827,2.689388,3.025039,2.448726,2.308532,3.459951,5.089353,5.004335,2.449743,4.611566,3.147523,4.028047,2.669256,3.874203,1.317164,3.846738,1.607055,3.390026,4.466227,4.057161,3.765676,4.064302,5.42688,5.068859,1.734146,3.703832,4.967906,3.702539,3.650951,3.84032,5.303317,5.18949,5.242336,2.318199,4.338091,3.996201,1.781748,-2.120983,4.178366,3.711145,4.498614,3.837193,3.55844,3.794638,3.691349,5.426804,4.757239,3.29541,0.523811,4.757449,3.800527,1.366404,3.152694,4.515983,2.316361,2.296071,1.352538,5.419131,3.042599,-0.099569,4.757449,0.331844,4.132704,3.946932,2.212266,4.757207,3.488747,5.243522,2.895696,5.321006,4.044076,7.588305,-3.159741,2.304751,0.768934,-1.950879,-3.02247,3.78565,1.445483,-0.166714,0.437387,3.123775,3.129493,3.620731,-2.552577,3.666204,3.999239,1.508748,3.69195,2.401773,-0.839639,3.022653,-0.015748,2.429336,2.684721,2.983581,3.211259,-1.641345,1.738,4.579604,4.472751,3.031474,1.988426,4.606964,4.726169,4.236709,4.260189,2.484376,3.799777,3.748321,3.817013,3.264555,-2.545527,2.736372,-0.069236,1.90559,4.007294,3.73048,4.233887,3.176761,6.529378,3.090086,4.672637,0.362994,3.150145,3.829506,4.142186,3.75534,2.910762,-0.343961,2.513196,1.921514,2.657837,-5.297058,2.941716,-0.57191,2.188484,1.373514,4.649228,3.979788,2.37035,4.422327,5.771547,3.878232,-2.545433,4.388207
